Packet Number,Time_interval,Layer,src_ip,scr_port,dst_port,ack_no,tcp_length,sql,stream,Time(seconds),socket_count
23454,15,TCP,192.168.136.131,80,46616,0,0,0,641,,
23455,15,TCP,192.168.136.131,80,46624,0,0,0,642,,
23456,15,TCP,192.168.136.131,80,46632,0,0,0,643,,
23457,15,TCP,192.168.136.131,80,46640,0,0,0,644,,
23458,15,TCP,192.168.136.131,80,46654,0,0,0,645,,
23459,15,TCP,192.168.136.131,80,46666,0,0,0,646,,
23460,15,TCP,192.168.136.131,80,46668,0,0,0,647,,
23461,15,TCP,192.168.136.132,46670,80,0,11,0,648,,
23462,15,TCP,192.168.136.132,46684,80,0,11,0,649,,
23463,15,TCP,192.168.136.132,46698,80,0,11,0,650,,
23464,15,TCP,192.168.136.132,46704,80,0,10,0,651,,
23465,15,TCP,192.168.136.132,46716,80,0,11,0,652,,
23466,12,TCP,192.168.136.132,46732,80,0,11,0,653,,
23467,2,TCP,192.168.136.132,46748,80,0,10,0,654,,
23468,2,TCP,192.168.136.132,41572,80,0,11,0,657,,
23469,15,TCP,192.168.136.131,80,46670,0,0,0,648,,
23470,15,TCP,192.168.136.131,80,46684,0,0,0,649,,
23471,15,TCP,192.168.136.131,80,46698,0,0,0,650,,
23472,15,TCP,192.168.136.131,80,46704,0,0,0,651,,
23473,15,TCP,192.168.136.131,80,46716,0,0,0,652,,
23474,12,TCP,192.168.136.131,80,46732,0,0,0,653,,
23475,2,TCP,192.168.136.131,80,46748,0,0,0,654,,
23476,2,TCP,192.168.136.131,80,41572,0,0,0,657,,
23477,2,TCP,192.168.136.132,41574,80,0,10,0,658,,
23478,2,TCP,192.168.136.132,41582,80,0,11,0,659,,
23479,2,TCP,192.168.136.132,41586,80,0,10,0,660,,
23480,0,TCP,192.168.136.132,41602,80,0,11,0,661,,
23481,0,TCP,192.168.136.132,41610,80,0,11,0,662,,
23482,0,TCP,192.168.136.132,41612,80,0,11,0,663,,
23483,15,TCP,192.168.136.132,41616,80,0,11,0,664,,
23484,15,TCP,192.168.136.132,41628,80,0,11,0,665,,
23485,2,TCP,192.168.136.131,80,41574,0,0,0,658,,
23486,2,TCP,192.168.136.131,80,41582,0,0,0,659,,
23487,2,TCP,192.168.136.131,80,41586,0,0,0,660,,
23488,0,TCP,192.168.136.131,80,41602,11,0,0,661,,
23489,0,TCP,192.168.136.131,80,41610,11,0,0,662,,
23490,0,TCP,192.168.136.131,80,41612,11,0,0,663,,
23491,15,TCP,192.168.136.131,80,41616,11,0,0,664,,
23492,15,TCP,192.168.136.131,80,41628,11,0,0,665,,
23493,15,TCP,192.168.136.132,41630,80,0,11,0,666,,
23494,15,TCP,192.168.136.132,41634,80,0,11,0,667,,
23495,15,TCP,192.168.136.132,41640,80,0,11,0,668,,
23496,15,TCP,192.168.136.132,41650,80,0,11,0,669,,
23497,15,TCP,192.168.136.132,41664,80,0,10,0,670,,
23498,15,TCP,192.168.136.132,41674,80,0,11,0,671,,
23499,15,TCP,192.168.136.132,41680,80,0,11,0,672,,
23500,15,TCP,192.168.136.132,41692,80,0,11,0,673,,
23501,15,TCP,192.168.136.131,80,41630,11,0,0,666,,
23502,15,TCP,192.168.136.131,80,41634,11,0,0,667,,
23503,15,TCP,192.168.136.131,80,41640,11,0,0,668,,
23504,15,TCP,192.168.136.131,80,41650,11,0,0,669,,
23505,15,TCP,192.168.136.131,80,41664,10,0,0,670,,
23506,15,TCP,192.168.136.131,80,41674,11,0,0,671,,
23507,15,TCP,192.168.136.131,80,41680,11,0,0,672,,
23508,15,TCP,192.168.136.131,80,41692,11,0,0,673,,
23509,15,TCP,192.168.136.132,41700,80,0,11,0,674,,
23510,15,TCP,192.168.136.132,41702,80,0,11,0,675,,
23511,15,TCP,192.168.136.132,41712,80,0,11,0,676,,
23512,15,TCP,192.168.136.132,41726,80,0,10,0,677,,
23513,15,TCP,192.168.136.132,41736,80,0,11,0,678,,
23514,15,TCP,192.168.136.132,41740,80,0,11,0,679,,
23515,15,TCP,192.168.136.132,41756,80,0,11,0,680,,
23516,15,TCP,192.168.136.132,41768,80,0,11,0,681,,
23517,15,TCP,192.168.136.131,80,41700,11,0,0,674,,
23518,15,TCP,192.168.136.131,80,41702,11,0,0,675,,
23519,15,TCP,192.168.136.131,80,41712,11,0,0,676,,
23520,15,TCP,192.168.136.131,80,41726,10,0,0,677,,
23521,15,TCP,192.168.136.131,80,41736,11,0,0,678,,
23522,15,TCP,192.168.136.131,80,41740,11,0,0,679,,
23523,15,TCP,192.168.136.131,80,41756,11,0,0,680,,
23524,15,TCP,192.168.136.131,80,41768,11,0,0,681,,
23525,15,TCP,192.168.136.132,41784,80,0,11,0,682,,
23526,15,TCP,192.168.136.132,41794,80,0,11,0,683,,
23527,15,TCP,192.168.136.132,41804,80,0,10,0,684,,
23528,15,TCP,192.168.136.132,41816,80,0,10,0,685,,
23529,15,TCP,192.168.136.132,41822,80,0,11,0,686,,
23530,15,TCP,192.168.136.132,41838,80,0,10,0,687,,
23531,15,TCP,192.168.136.132,41842,80,0,11,0,688,,
23532,15,TCP,192.168.136.132,41858,80,0,11,0,689,,
23533,15,TCP,192.168.136.131,80,41784,11,0,0,682,,
23534,15,TCP,192.168.136.131,80,41794,11,0,0,683,,
23535,15,TCP,192.168.136.131,80,41804,10,0,0,684,,
23536,15,TCP,192.168.136.131,80,41816,10,0,0,685,,
23537,15,TCP,192.168.136.131,80,41822,11,0,0,686,,
23538,15,TCP,192.168.136.131,80,41838,10,0,0,687,,
23539,15,TCP,192.168.136.131,80,41842,11,0,0,688,,
23540,15,TCP,192.168.136.131,80,41858,11,0,0,689,,
23541,15,TCP,192.168.136.132,41866,80,0,11,0,690,,
23542,15,TCP,192.168.136.132,41870,80,0,10,0,691,,
23543,15,TCP,192.168.136.132,41874,80,0,11,0,692,,
23544,15,TCP,192.168.136.132,41884,80,0,11,0,693,,
23545,15,TCP,192.168.136.132,41896,80,0,11,0,694,,
23546,15,TCP,192.168.136.132,41902,80,0,11,0,695,,
23547,15,TCP,192.168.136.132,41910,80,0,10,0,696,,
23548,15,TCP,192.168.136.132,41924,80,0,11,0,697,,
23549,15,TCP,192.168.136.131,80,41866,11,0,0,690,,
23550,15,TCP,192.168.136.131,80,41870,10,0,0,691,,
23551,15,TCP,192.168.136.131,80,41874,11,0,0,692,,
23552,15,TCP,192.168.136.131,80,41884,11,0,0,693,,
23553,15,TCP,192.168.136.131,80,41896,11,0,0,694,,
23554,15,TCP,192.168.136.131,80,41902,11,0,0,695,,
23555,15,TCP,192.168.136.131,80,41910,10,0,0,696,,
23556,15,TCP,192.168.136.131,80,41924,11,0,0,697,,
23557,15,TCP,192.168.136.132,41926,80,0,11,0,698,,
23558,15,TCP,192.168.136.132,41942,80,0,10,0,699,,
23559,15,TCP,192.168.136.132,41946,80,0,11,0,700,,
23560,15,TCP,192.168.136.132,41948,80,0,10,0,701,,
23561,15,TCP,192.168.136.132,41964,80,0,11,0,702,,
23562,15,TCP,192.168.136.132,41972,80,0,10,0,703,,
23563,15,TCP,192.168.136.132,41988,80,0,11,0,704,,
23564,15,TCP,192.168.136.132,41998,80,0,11,0,705,,
23565,15,TCP,192.168.136.131,80,41926,11,0,0,698,,
23566,15,TCP,192.168.136.131,80,41942,10,0,0,699,,
23567,15,TCP,192.168.136.131,80,41946,11,0,0,700,,
23568,15,TCP,192.168.136.131,80,41948,10,0,0,701,,
23569,15,TCP,192.168.136.131,80,41964,11,0,0,702,,
23570,15,TCP,192.168.136.131,80,41972,10,0,0,703,,
23571,15,TCP,192.168.136.131,80,41988,11,0,0,704,,
23572,15,TCP,192.168.136.131,80,41998,11,0,0,705,,
23573,15,TCP,192.168.136.132,42012,80,0,11,0,706,,
23574,15,TCP,192.168.136.132,42020,80,0,11,0,707,,
23575,15,TCP,192.168.136.132,42034,80,0,11,0,708,,
23576,15,TCP,192.168.136.132,42048,80,0,11,0,709,,
23577,15,TCP,192.168.136.132,42058,80,0,10,0,710,,
23578,15,TCP,192.168.136.132,42064,80,0,11,0,711,,
23579,15,TCP,192.168.136.132,43530,80,0,11,0,712,,
23580,15,TCP,192.168.136.132,43536,80,0,11,0,713,,
23581,15,TCP,192.168.136.131,80,42012,11,0,0,706,,
23582,15,TCP,192.168.136.131,80,42020,11,0,0,707,,
23583,15,TCP,192.168.136.131,80,42034,11,0,0,708,,
23584,15,TCP,192.168.136.131,80,42048,11,0,0,709,,
23585,15,TCP,192.168.136.131,80,42058,10,0,0,710,,
23586,15,TCP,192.168.136.131,80,42064,11,0,0,711,,
23587,15,TCP,192.168.136.131,80,43530,11,0,0,712,,
23588,15,TCP,192.168.136.131,80,43536,11,0,0,713,,
23589,15,TCP,192.168.136.132,43544,80,0,10,0,714,,
23590,15,TCP,192.168.136.132,43556,80,0,10,0,715,,
23591,15,TCP,192.168.136.132,43566,80,0,11,0,716,,
23592,15,TCP,192.168.136.132,43572,80,0,11,0,717,,
23593,15,TCP,192.168.136.132,43586,80,0,11,0,718,,
23594,15,TCP,192.168.136.132,43600,80,0,10,0,719,,
23595,15,TCP,192.168.136.132,43616,80,0,11,0,720,,
23596,15,TCP,192.168.136.132,43624,80,0,11,0,721,,
23597,15,TCP,192.168.136.131,80,43544,10,0,0,714,,
23598,15,TCP,192.168.136.131,80,43556,10,0,0,715,,
23599,15,TCP,192.168.136.131,80,43566,11,0,0,716,,
23600,15,TCP,192.168.136.131,80,43572,11,0,0,717,,
23601,15,TCP,192.168.136.131,80,43586,11,0,0,718,,
23602,15,TCP,192.168.136.131,80,43600,10,0,0,719,,
23603,15,TCP,192.168.136.131,80,43616,11,0,0,720,,
23604,15,TCP,192.168.136.131,80,43624,11,0,0,721,,
23605,15,TCP,192.168.136.132,43636,80,0,11,0,722,,
23606,15,TCP,192.168.136.132,43652,80,0,11,0,723,,
23607,15,TCP,192.168.136.132,43660,80,0,11,0,724,,
23608,15,TCP,192.168.136.132,43666,80,0,11,0,725,,
23609,15,TCP,192.168.136.132,43676,80,0,11,0,726,,
23610,15,TCP,192.168.136.132,43690,80,0,10,0,727,,
23611,15,TCP,192.168.136.132,43696,80,0,11,0,728,,
23612,15,TCP,192.168.136.132,43702,80,0,11,0,729,,
23613,15,TCP,192.168.136.131,80,43636,11,0,0,722,,
23614,15,TCP,192.168.136.131,80,43652,11,0,0,723,,
23615,15,TCP,192.168.136.131,80,43660,11,0,0,724,,
23616,15,TCP,192.168.136.131,80,43666,11,0,0,725,,
23617,15,TCP,192.168.136.131,80,43676,11,0,0,726,,
23618,15,TCP,192.168.136.131,80,43690,10,0,0,727,,
23619,15,TCP,192.168.136.131,80,43696,11,0,0,728,,
23620,15,TCP,192.168.136.131,80,43702,11,0,0,729,,
23621,15,TCP,192.168.136.132,43706,80,0,11,0,730,,
23622,15,TCP,192.168.136.132,43718,80,0,11,0,731,,
23623,15,TCP,192.168.136.132,43722,80,0,11,0,732,,
23624,15,TCP,192.168.136.132,43738,80,0,11,0,733,,
23625,15,TCP,192.168.136.132,43740,80,0,11,0,734,,
23626,15,TCP,192.168.136.132,43748,80,0,11,0,735,,
23627,15,TCP,192.168.136.132,43750,80,0,11,0,736,,
23628,15,TCP,192.168.136.132,43752,80,0,11,0,737,,
23629,15,TCP,192.168.136.131,80,43706,11,0,0,730,,
23630,15,TCP,192.168.136.131,80,43718,11,0,0,731,,
23631,15,TCP,192.168.136.131,80,43722,11,0,0,732,,
23632,15,TCP,192.168.136.131,80,43738,11,0,0,733,,
23633,15,TCP,192.168.136.131,80,43740,11,0,0,734,,
23634,15,TCP,192.168.136.131,80,43748,11,0,0,735,,
23635,15,TCP,192.168.136.131,80,43750,11,0,0,736,,
23636,15,TCP,192.168.136.131,80,43752,11,0,0,737,,
23637,15,TCP,192.168.136.132,43762,80,0,11,0,738,,
23638,15,TCP,192.168.136.132,43772,80,0,11,0,739,,
23639,15,TCP,192.168.136.132,43774,80,0,10,0,740,,
23640,15,TCP,192.168.136.132,43790,80,0,11,0,741,,
23641,15,TCP,192.168.136.132,43798,80,0,10,0,742,,
23642,15,TCP,192.168.136.132,43802,80,0,11,0,743,,
23643,15,TCP,192.168.136.132,43814,80,0,9,0,744,,
23644,15,TCP,192.168.136.132,43826,80,0,11,0,745,,
23645,15,TCP,192.168.136.131,80,43762,11,0,0,738,,
23646,15,TCP,192.168.136.131,80,43772,11,0,0,739,,
23647,15,TCP,192.168.136.131,80,43774,10,0,0,740,,
23648,15,TCP,192.168.136.131,80,43790,11,0,0,741,,
23649,15,TCP,192.168.136.131,80,43798,10,0,0,742,,
23650,15,TCP,192.168.136.131,80,43802,11,0,0,743,,
23651,15,TCP,192.168.136.131,80,43814,9,0,0,744,,
23652,15,TCP,192.168.136.131,80,43826,11,0,0,745,,
23653,15,TCP,192.168.136.132,43828,80,0,11,0,746,,
23654,15,TCP,192.168.136.132,43836,80,0,11,0,747,,
23655,15,TCP,192.168.136.132,43846,80,0,10,0,748,,
23656,15,TCP,192.168.136.132,43850,80,0,11,0,749,,
23657,15,TCP,192.168.136.132,43858,80,0,11,0,750,,
23658,15,TCP,192.168.136.132,43874,80,0,10,0,751,,
23659,15,TCP,192.168.136.132,43882,80,0,11,0,752,,
23660,15,TCP,192.168.136.132,43896,80,0,11,0,753,,
23661,15,TCP,192.168.136.131,80,43828,11,0,0,746,,
23662,15,TCP,192.168.136.131,80,43836,11,0,0,747,,
23663,15,TCP,192.168.136.131,80,43846,10,0,0,748,,
23664,15,TCP,192.168.136.131,80,43850,11,0,0,749,,
23665,15,TCP,192.168.136.131,80,43858,11,0,0,750,,
23666,15,TCP,192.168.136.131,80,43874,10,0,0,751,,
23667,15,TCP,192.168.136.131,80,43882,11,0,0,752,,
23668,15,TCP,192.168.136.131,80,43896,11,0,0,753,,
23669,15,TCP,192.168.136.132,43910,80,0,11,0,754,,
23670,15,TCP,192.168.136.132,43918,80,0,11,0,755,,
23671,15,TCP,192.168.136.132,43922,80,0,11,0,756,,
23672,15,TCP,192.168.136.132,43926,80,0,11,0,757,,
23673,15,TCP,192.168.136.132,43928,80,0,10,0,758,,
23674,15,TCP,192.168.136.132,43934,80,0,11,0,759,,
23675,15,TCP,192.168.136.132,43940,80,0,11,0,760,,
23676,15,TCP,192.168.136.132,43952,80,0,11,0,761,,
23677,15,TCP,192.168.136.131,80,43910,11,0,0,754,,
23678,15,TCP,192.168.136.131,80,43918,11,0,0,755,,
23679,15,TCP,192.168.136.131,80,43922,11,0,0,756,,
23680,15,TCP,192.168.136.131,80,43926,11,0,0,757,,
23681,15,TCP,192.168.136.131,80,43928,10,0,0,758,,
23682,15,TCP,192.168.136.131,80,43934,11,0,0,759,,
23683,15,TCP,192.168.136.131,80,43940,11,0,0,760,,
23684,15,TCP,192.168.136.131,80,43952,11,0,0,761,,
23685,15,TCP,192.168.136.132,43968,80,0,11,0,762,,
23686,15,TCP,192.168.136.132,43984,80,0,11,0,763,,
23687,15,TCP,192.168.136.132,43994,80,0,11,0,764,,
23688,15,TCP,192.168.136.132,44008,80,0,11,0,765,,
23689,15,TCP,192.168.136.132,44014,80,0,10,0,766,,
23690,15,TCP,192.168.136.132,44024,80,0,11,0,767,,
23691,15,TCP,192.168.136.132,44028,80,0,11,0,768,,
23692,15,TCP,192.168.136.132,44042,80,0,11,0,769,,
23693,15,TCP,192.168.136.131,80,43968,11,0,0,762,,
23694,15,TCP,192.168.136.131,80,43984,11,0,0,763,,
23695,15,TCP,192.168.136.131,80,43994,11,0,0,764,,
23696,15,TCP,192.168.136.131,80,44008,11,0,0,765,,
23697,15,TCP,192.168.136.131,80,44014,10,0,0,766,,
23698,15,TCP,192.168.136.131,80,44024,11,0,0,767,,
23699,15,TCP,192.168.136.131,80,44028,11,0,0,768,,
23700,15,TCP,192.168.136.131,80,44042,11,0,0,769,,
23701,15,TCP,192.168.136.132,44056,80,0,11,0,770,,
23702,15,TCP,192.168.136.132,44068,80,0,11,0,771,,
23703,15,TCP,192.168.136.132,44076,80,0,11,0,772,,
23704,15,TCP,192.168.136.132,44082,80,0,11,0,773,,
23705,15,TCP,192.168.136.132,44094,80,0,11,0,774,,
23706,15,TCP,192.168.136.132,44110,80,0,11,0,775,,
23707,15,TCP,192.168.136.132,44118,80,0,11,0,776,,
23708,15,TCP,192.168.136.132,44134,80,0,11,0,777,,
23709,15,TCP,192.168.136.131,80,44056,11,0,0,770,,
23710,15,TCP,192.168.136.131,80,44068,11,0,0,771,,
23711,15,TCP,192.168.136.131,80,44076,11,0,0,772,,
23712,15,TCP,192.168.136.131,80,44082,11,0,0,773,,
23713,15,TCP,192.168.136.131,80,44094,11,0,0,774,,
23714,15,TCP,192.168.136.131,80,44110,11,0,0,775,,
23715,15,TCP,192.168.136.131,80,44118,11,0,0,776,,
23716,15,TCP,192.168.136.131,80,44134,11,0,0,777,,
23717,15,TCP,192.168.136.132,44148,80,0,11,0,778,,
23718,15,TCP,192.168.136.132,44160,80,0,11,0,779,,
23719,15,TCP,192.168.136.132,44176,80,0,10,0,780,,
23720,15,TCP,192.168.136.132,44188,80,0,11,0,781,,
23721,15,TCP,192.168.136.132,44198,80,0,11,0,782,,
23722,15,TCP,192.168.136.132,44206,80,0,10,0,783,,
23723,15,TCP,192.168.136.132,44216,80,0,10,0,784,,
23724,15,TCP,192.168.136.132,44230,80,0,10,0,785,,
23725,15,TCP,192.168.136.131,80,44148,11,0,0,778,,
23726,15,TCP,192.168.136.131,80,44160,11,0,0,779,,
23727,15,TCP,192.168.136.131,80,44176,10,0,0,780,,
23728,15,TCP,192.168.136.131,80,44188,11,0,0,781,,
23729,15,TCP,192.168.136.131,80,44198,11,0,0,782,,
23730,15,TCP,192.168.136.131,80,44206,10,0,0,783,,
23731,15,TCP,192.168.136.131,80,44216,10,0,0,784,,
23732,15,TCP,192.168.136.131,80,44230,10,0,0,785,,
23733,15,TCP,192.168.136.132,44236,80,0,11,0,786,,
23734,15,TCP,192.168.136.132,44238,80,0,11,0,787,,
23735,15,TCP,192.168.136.132,44240,80,0,11,0,788,,
23736,15,TCP,192.168.136.132,44248,80,0,11,0,789,,
23737,15,TCP,192.168.136.132,44252,80,0,11,0,790,,
23738,15,TCP,192.168.136.132,44268,80,0,11,0,791,,
23739,15,TCP,192.168.136.132,44284,80,0,11,0,792,,
23740,15,TCP,192.168.136.132,44286,80,0,11,0,793,,
23741,15,TCP,192.168.136.131,80,44236,11,0,0,786,,
23742,15,TCP,192.168.136.131,80,44238,11,0,0,787,,
23743,15,TCP,192.168.136.131,80,44240,11,0,0,788,,
23744,15,TCP,192.168.136.131,80,44248,11,0,0,789,,
23745,15,TCP,192.168.136.131,80,44252,11,0,0,790,,
23746,15,TCP,192.168.136.131,80,44268,11,0,0,791,,
23747,15,TCP,192.168.136.131,80,44284,11,0,0,792,,
23748,15,TCP,192.168.136.131,80,44286,11,0,0,793,,
23749,15,TCP,192.168.136.132,44296,80,0,10,0,794,,
23750,15,TCP,192.168.136.132,44306,80,0,11,0,795,,
23751,15,TCP,192.168.136.132,44316,80,0,11,0,796,,
23752,15,TCP,192.168.136.132,44324,80,0,11,0,797,,
23753,15,TCP,192.168.136.132,44338,80,0,10,0,798,,
23754,15,TCP,192.168.136.132,44346,80,0,11,0,799,,
23755,15,TCP,192.168.136.132,44356,80,0,10,0,800,,
23756,15,TCP,192.168.136.132,44358,80,0,11,0,801,,
23757,15,TCP,192.168.136.131,80,44296,10,0,0,794,,
23758,15,TCP,192.168.136.131,80,44306,11,0,0,795,,
23759,15,TCP,192.168.136.131,80,44316,11,0,0,796,,
23760,15,TCP,192.168.136.131,80,44324,11,0,0,797,,
23761,15,TCP,192.168.136.131,80,44338,10,0,0,798,,
23762,15,TCP,192.168.136.131,80,44346,11,0,0,799,,
23763,15,TCP,192.168.136.131,80,44356,10,0,0,800,,
23764,15,TCP,192.168.136.131,80,44358,11,0,0,801,,
23765,15,TCP,192.168.136.132,44370,80,0,10,0,802,,
23766,15,TCP,192.168.136.132,44384,80,0,11,0,803,,
23767,15,TCP,192.168.136.132,44390,80,0,11,0,804,,
23768,15,TCP,192.168.136.132,44394,80,0,11,0,805,,
23769,15,TCP,192.168.136.132,44396,80,0,11,0,806,,
23770,15,TCP,192.168.136.132,44408,80,0,11,0,807,,
23771,15,TCP,192.168.136.132,44418,80,0,11,0,808,,
23772,15,TCP,192.168.136.132,44426,80,0,11,0,809,,
23773,15,TCP,192.168.136.131,80,44370,10,0,0,802,,
23774,15,TCP,192.168.136.131,80,44384,11,0,0,803,,
23775,15,TCP,192.168.136.131,80,44390,11,0,0,804,,
23776,15,TCP,192.168.136.131,80,44394,11,0,0,805,,
23777,15,TCP,192.168.136.131,80,44396,11,0,0,806,,
23778,15,TCP,192.168.136.131,80,44408,11,0,0,807,,
23779,15,TCP,192.168.136.131,80,44418,11,0,0,808,,
23780,15,TCP,192.168.136.131,80,44426,11,0,0,809,,
23781,15,TCP,192.168.136.132,44438,80,0,11,0,810,,
23782,15,TCP,192.168.136.132,44442,80,0,11,0,811,,
23783,15,TCP,192.168.136.132,44448,80,0,10,0,812,,
23784,15,TCP,192.168.136.132,44456,80,0,11,0,813,,
23785,15,TCP,192.168.136.132,44472,80,0,10,0,814,,
23786,15,TCP,192.168.136.132,44484,80,0,10,0,815,,
23787,15,TCP,192.168.136.132,44488,80,0,11,0,816,,
23788,15,TCP,192.168.136.132,44496,80,0,10,0,817,,
23789,15,TCP,192.168.136.131,80,44438,11,0,0,810,,
23790,15,TCP,192.168.136.131,80,44442,11,0,0,811,,
23791,15,TCP,192.168.136.131,80,44448,10,0,0,812,,
23792,15,TCP,192.168.136.131,80,44456,11,0,0,813,,
23793,15,TCP,192.168.136.131,80,44472,10,0,0,814,,
23794,15,TCP,192.168.136.131,80,44484,10,0,0,815,,
23795,15,TCP,192.168.136.131,80,44488,11,0,0,816,,
23796,15,TCP,192.168.136.131,80,44496,10,0,0,817,,
23797,15,TCP,192.168.136.132,44500,80,0,11,0,818,,
23798,15,TCP,192.168.136.132,44510,80,0,11,0,819,,
23799,15,TCP,192.168.136.132,44524,80,0,11,0,820,,
23800,15,TCP,192.168.136.132,44538,80,0,11,0,821,,
23801,15,TCP,192.168.136.132,44548,80,0,11,0,822,,
23802,15,TCP,192.168.136.132,44554,80,0,11,0,823,,
23803,15,TCP,192.168.136.132,44564,80,0,11,0,824,,
23804,15,TCP,192.168.136.132,44572,80,0,11,0,825,,
23805,15,TCP,192.168.136.131,80,44500,11,0,0,818,,
23806,15,TCP,192.168.136.131,80,44510,11,0,0,819,,
23807,15,TCP,192.168.136.131,80,44524,11,0,0,820,,
23808,15,TCP,192.168.136.131,80,44538,11,0,0,821,,
23809,15,TCP,192.168.136.131,80,44548,11,0,0,822,,
23810,15,TCP,192.168.136.131,80,44554,11,0,0,823,,
23811,15,TCP,192.168.136.131,80,44564,11,0,0,824,,
23812,15,TCP,192.168.136.131,80,44572,11,0,0,825,,
23813,15,TCP,192.168.136.132,44574,80,0,11,0,826,,
23814,15,TCP,192.168.136.132,44584,80,0,11,0,827,,
23815,15,TCP,192.168.136.132,44600,80,0,11,0,828,,
23816,15,TCP,192.168.136.132,44614,80,0,11,0,829,,
23817,15,TCP,192.168.136.132,44626,80,0,11,0,830,,
23818,15,TCP,192.168.136.132,44632,80,0,11,0,831,,
23819,15,TCP,192.168.136.132,44640,80,0,11,0,832,,
23820,15,TCP,192.168.136.132,44642,80,0,11,0,833,,
23821,15,TCP,192.168.136.131,80,44574,11,0,0,826,,
23822,15,TCP,192.168.136.131,80,44584,11,0,0,827,,
23823,15,TCP,192.168.136.131,80,44600,11,0,0,828,,
23824,15,TCP,192.168.136.131,80,44614,11,0,0,829,,
23825,15,TCP,192.168.136.131,80,44626,11,0,0,830,,
23826,15,TCP,192.168.136.131,80,44632,11,0,0,831,,
23827,15,TCP,192.168.136.131,80,44640,11,0,0,832,,
23828,15,TCP,192.168.136.131,80,44642,11,0,0,833,,
23829,15,TCP,192.168.136.132,44644,80,0,11,0,834,,
23830,15,TCP,192.168.136.132,44646,80,0,11,0,835,,
23831,15,TCP,192.168.136.132,44658,80,0,11,0,836,,
23832,15,TCP,192.168.136.132,44662,80,0,11,0,837,,
23833,15,TCP,192.168.136.132,44678,80,0,11,0,838,,
23834,15,TCP,192.168.136.132,44684,80,0,11,0,839,,
23835,15,TCP,192.168.136.132,44700,80,0,11,0,840,,
23836,15,TCP,192.168.136.132,44710,80,0,11,0,841,,
23837,15,TCP,192.168.136.131,80,44644,11,0,0,834,,
23838,15,TCP,192.168.136.131,80,44646,11,0,0,835,,
23839,15,TCP,192.168.136.131,80,44658,11,0,0,836,,
23840,15,TCP,192.168.136.131,80,44662,11,0,0,837,,
23841,15,TCP,192.168.136.131,80,44678,11,0,0,838,,
23842,15,TCP,192.168.136.131,80,44684,11,0,0,839,,
23843,15,TCP,192.168.136.131,80,44700,11,0,0,840,,
23844,15,TCP,192.168.136.131,80,44710,11,0,0,841,,
23845,15,TCP,192.168.136.132,44718,80,0,11,0,842,,
23846,15,TCP,192.168.136.132,44720,80,0,11,0,843,,
23847,15,TCP,192.168.136.132,44732,80,0,11,0,844,,
23848,15,TCP,192.168.136.132,44734,80,0,11,0,845,,
23849,15,TCP,192.168.136.132,44746,80,0,11,0,846,,
23850,15,TCP,192.168.136.132,44750,80,0,11,0,847,,
23851,15,TCP,192.168.136.132,44762,80,0,11,0,848,,
23852,15,TCP,192.168.136.132,44766,80,0,11,0,849,,
23853,15,TCP,192.168.136.131,80,44718,11,0,0,842,,
23854,15,TCP,192.168.136.131,80,44720,11,0,0,843,,
23855,15,TCP,192.168.136.131,80,44732,11,0,0,844,,
23856,15,TCP,192.168.136.131,80,44734,11,0,0,845,,
23857,15,TCP,192.168.136.131,80,44746,11,0,0,846,,
23858,15,TCP,192.168.136.131,80,44750,11,0,0,847,,
23859,15,TCP,192.168.136.131,80,44762,11,0,0,848,,
23860,15,TCP,192.168.136.131,80,44766,11,0,0,849,,
23861,15,TCP,192.168.136.132,44778,80,0,10,0,850,,
23862,15,TCP,192.168.136.132,44788,80,0,11,0,851,,
23863,15,TCP,192.168.136.132,44798,80,0,11,0,852,,
23864,15,TCP,192.168.136.132,44812,80,0,11,0,853,,
23865,15,TCP,192.168.136.132,44822,80,0,10,0,854,,
23866,15,TCP,192.168.136.132,44834,80,0,10,0,855,,
23868,15,TCP,192.168.136.131,80,44778,10,0,0,850,,
23869,15,TCP,192.168.136.131,80,44788,11,0,0,851,,
23870,15,TCP,192.168.136.131,80,44798,11,0,0,852,,
23871,15,TCP,192.168.136.131,80,44812,11,0,0,853,,
23872,15,TCP,192.168.136.131,80,44822,10,0,0,854,,
23873,15,TCP,192.168.136.131,80,44834,10,0,0,855,,
23875,0,TCP,192.168.136.132,50662,80,1,0,0,856,2118,851
23876,0,TCP,192.168.136.132,50662,80,0,20,0,856,,
23877,0,TCP,192.168.136.131,80,50662,20,0,0,856,,
23880,0,TCP,192.168.136.132,50662,80,0,168,0,856,,
23881,0,TCP,192.168.136.131,80,50662,168,0,0,856,,
23882,0,TCP,192.168.136.132,50670,80,1,0,0,857,2118,852
23883,0,TCP,192.168.136.132,50670,80,0,21,0,857,,
23884,0,TCP,192.168.136.131,80,50670,21,0,0,857,,
23886,0,TCP,192.168.136.132,50670,80,0,168,0,857,,
23888,0,TCP,192.168.136.131,80,50670,168,0,0,857,,
23889,0,TCP,192.168.136.132,50686,80,1,0,0,858,2118,853
23890,0,TCP,192.168.136.132,50686,80,0,20,0,858,,
23891,0,TCP,192.168.136.131,80,50686,20,0,0,858,,
23893,0,TCP,192.168.136.132,50686,80,0,168,0,858,,
23895,0,TCP,192.168.136.131,80,50686,168,0,0,858,,
23896,0,TCP,192.168.136.132,50698,80,1,0,0,859,2118,854
